"probe" "coef_cohort1" "se_cohort1" "P_VAL_cohort1" "N_for_probe_cohort1" "coef_cohort2" "se_cohort2" "P_VAL_cohort2" "N_for_probe_cohort2" "coef_cohort3" "se_cohort3" "P_VAL_cohort3" "N_for_probe_cohort3" "N" "coef.fe" "se.fe" "p.fe" "q.fe" "het.p.fe" "i2.fe" "h2.fe" "fdr"
"30732" "cg22225577" -0.0218853978681944 0.00769017288790153 0.0050556713019742 188 -0.0271568756019755 0.00830144873765378 0.0013512559642008 176 -0.0227051034742383 0.00923864038953543 0.015319809279835 166 530 -0.0238813319725022 0.00481480141493941 7.04994389575062e-07 0.239261604142449 0.887247946359603 0 0.119630802071224 3.16094759363738e-05
"25287" "cg17705041" -0.00669337393443714 0.00224079192463938 0.00329661062791606 188 -0.00553862896925045 0.00259501305139724 0.0345776962879265 176 -0.0085187262122181 0.00247731684745048 0.000788646658077402 166 530 -0.00694004833958141 0.00139945825190056 7.08218297578808e-07 0.709856673862468 0.701223693249765 0 0.354928336931234 3.17164459372512e-05
"6958" "cg04352305" -0.0230553576999076 0.00796119814032419 0.00435171772723385 188 -0.0280475257865428 0.0090125896826749 0.00225752954044295 176 -0.0222820888951736 0.00857061778302202 0.0104197042681723 166 530 -0.0242766874576249 0.0048968697086169 7.13718456925282e-07 0.252751577285483 0.881283608178474 0 0.126375788642741 3.19249809065798e-05
"6130" "cg03780701" 0.0329751883953255 0.011853168465618 0.00610498515970363 188 0.0361676956451959 0.0111833152556345 0.00152616552317911 176 0.0307581229012528 0.0120893780371076 0.0121368356257888 166 530 0.0334469161532093 0.00674883607137384 7.19765174063042e-07 0.11023948257854 0.946371821386663 0 0.0551197412892701 3.21574424048331e-05
"20372" "cg14016390" -0.0130039088971813 0.00448461634424765 0.00430338420281034 188 -0.0147677932331235 0.00516869216523239 0.00493465281244762 176 -0.0137822875041493 0.004858021991533 0.00529365010073588 166 530 -0.0137682861780043 0.00277857200583677 7.22684772247229e-07 0.0664542942083756 0.967318810965608 0 0.0332271471041878 3.22088184813832e-05
"14111" "cg09257526" 0.00686457347539179 0.00253219572449734 0.0075011121404624 188 0.00788288827707642 0.00264051494897623 0.00335021557143935 176 0.00712789220772854 0.00246342410837091 0.00447740330573301 166 530 0.0072727068581102 0.00146778483969923 7.23726311703005e-07 0.0828339535323603 0.959428986932076 0 0.0414169767661801 3.22088184813832e-05
"25629" "cg17975379" 0.0101300517638927 0.00344164292367214 0.00376910149374362 188 0.00997564413841528 0.00380283848001538 0.00968727057269435 176 0.0110411564268619 0.00366943264972691 0.00315593119307734 166 530 0.0103801771781018 0.00209499884757239 7.2426609768752e-07 0.0490450504121875 0.975775709121909 0 0.0245225252060937 3.22088184813832e-05
"27520" "cg19576422" 0.02128470237277 0.00636571283867021 0.00105005186252638 186 0.0159441291784313 0.00733060989236753 0.0313407997020184 175 0.0202553912064962 0.00676512988731563 0.00331225938444609 164 525 0.0194136723943385 0.00391821243810548 7.24319658782756e-07 0.325879610102213 0.849642331052006 0 0.162939805051106 3.22088184813832e-05
"22190" "cg15316750" 0.00237111398711972 0.000793741866924633 0.00329454293388325 188 0.00227266444605097 0.000762700716461899 0.0034082617309084 176 0.00245632773882 0.000946864177415673 0.0105836909203048 166 530 0.00235433421718629 0.000475560970998212 7.39673836610766e-07 0.0235159542511946 0.988310877758514 0 0.0117579771255973 3.28529780810148e-05
"28889" "cg20670946" 0.0182563373377581 0.00581420208018874 0.00204192978478429 187 0.017503394640208 0.00644921448695772 0.00749897355362185 175 0.0188966966881497 0.00700185943651227 0.00790277538295133 165 527 0.0181882317741806 0.00367553502102741 7.48036123718661e-07 0.0216512400037959 0.989232766143641 0 0.010825620001898 3.31854431345387e-05
"21203" "cg14530937" 0.0250844439949897 0.00783726502295469 0.00167721098698397 188 0.0223007524256678 0.00937520343455453 0.0187395158200751 176 0.02634938228524 0.00895151813174888 0.00385189669406917 166 530 0.0246886883907384 0.00499141748780134 7.56653723117362e-07 0.101843906900621 0.95035283939818 0 0.0509219534503103 3.35284428456759e-05
"7420" "cg04674529" 0.00463732302788665 0.00154168064220588 0.00309029730978073 188 0.00516348944905269 0.00180261828998249 0.00482897657237581 176 0.00451041944524519 0.00167084445489866 0.00788012357645482 166 530 0.00474450079104148 0.0009592859388803 7.58056553396463e-07 0.0784856623007238 0.96151719446877 0 0.0392428311503619 3.35513170685719e-05
"18929" "cg13035290" 0.0144604809380336 0.00501013536855681 0.00448914540481191 186 0.0164148071446397 0.00535255053493951 0.00260682362651307 175 0.0150389279700952 0.00577073500951038 0.0102498588338914 165 526 0.0152773488709488 0.00308943233911961 7.61304604333373e-07 0.073449548066299 0.963941400547396 0 0.0367247740331495 3.36557112583919e-05
"9669" "cg06197751" 0.0127636637104953 0.00415339283187569 0.00252166049120302 188 0.0138746367947719 0.00446103452962236 0.00227081070603143 176 0.0106378491600294 0.00449686275931631 0.0194966869440592 166 530 0.0124509872760432 0.00251840787220499 7.65390167581181e-07 0.270082087933229 0.873680051657248 0 0.135041043966615 3.37968433157608e-05
"11746" "cg07562483" -0.0111667853858846 0.00425710249059401 0.0096231912394425 188 -0.0161682687811122 0.00454892956606216 0.000519013975627918 176 -0.0126067039622033 0.00533497877560459 0.019627480854375 166 530 -0.0132750823739396 0.00268569494704171 7.69747309812684e-07 0.665475326390914 0.716958254024459 0 0.332737663195457 3.3943740798769e-05
"12115" "cg07799005" 0.0051552521551051 0.00188313519078351 0.00694625000511675 188 0.00493255309763463 0.00201304480354642 0.0155218420942377 176 0.00612427939691032 0.00183345569180445 0.00109603852687219 166 530 0.00543762847385472 0.00110013496196669 7.70510896520866e-07 0.225695592984504 0.893286611125281 0 0.112847796492252 3.3943740798769e-05
"24" "cg00009916" 0.00102658406412316 0.000311879526799664 0.00124855759065644 186 0.00109142455524779 0.000370816685387167 0.00381787709545876 174 0.000839162315796105 0.000368690633222559 0.0245247778442442 164 524 0.000990163391966557 0.00020036168299204 7.73728392102205e-07 0.255947350669837 0.879876541295037 0 0.127973675334919 3.40458486208507e-05
"12814" "cg08284207" -0.021105615752779 0.00720659018971059 0.00394185761110342 188 -0.0253820798379106 0.00792825404131025 0.00169626418343814 176 -0.0182534065394981 0.00744793084473823 0.0155996190499972 166 530 -0.0214180207493809 0.00433591045398068 7.82498995653523e-07 0.432409331702458 0.80557041224627 0 0.216204665851229 3.43554143725381e-05
"29315" "cg21012139" 0.00974096046761138 0.00282833845803998 0.000745112136168373 188 0.00827892738544283 0.00334845933317751 0.0146306693151651 176 0.0082267844690402 0.0032042558440099 0.0113907015325498 166 530 0.0088491799396426 0.00179145439084664 7.82579334842974e-07 0.166147673198147 0.920283194130204 0 0.0830738365990737 3.43554143725381e-05
"21460" "cg14703589" 0.00775408631907352 0.00244905579487344 0.00187503201928606 188 0.0100473331399901 0.00265235485282102 0.000225634667017079 176 0.004201059 0.002692197 0.1211132 166 530 0.00738653970042621 0.00149596882715301 7.90779247753226e-07 2.42892286952582 0.29686985503171 17.6589744741279 1.21446143476291 3.46751660411096e-05
"22669" "cg15698545" -0.0172675359655921 0.00707086775166613 0.0157785884440151 188 -0.0180801602338553 0.00764557055883977 0.0194288300805933 176 -0.0267436459836917 0.0071816013154712 0.000292500563424119 166 530 -0.020765655581141 0.00420712577115968 7.98108011121332e-07 1.06102185298058 0.588304312620398 0 0.530510926490291 3.49230026015156e-05
"25937" "cg18236571" 0.0199735397210607 0.0067158346752301 0.00343078673585033 188 0.0225933833041238 0.00817022957010479 0.00646266559364683 176 0.0235867374070162 0.00833977962278408 0.00543237269719046 166 530 0.0217433119643523 0.00440523600814879 7.98276974005365e-07 0.129128074040195 0.937476079165313 0 0.0645640370200977 3.49230026015156e-05
"29817" "cg21419383" 0.0108305239917129 0.0036502712121857 0.00350586218660242 188 0.0122532938640083 0.00402079087418315 0.00276469018902555 176 0.0108281209946663 0.00429707632258943 0.0129656232600731 166 530 0.0112904569680694 0.00228777217953173 8.00966995854811e-07 0.0847954760600395 0.958488477429321 0 0.0423977380300198 3.50002229297203e-05
"33264" "cg24255209" 0.0090712231007027 0.00317000350222042 0.00482464220309694 188 0.00866894037356538 0.00398586853414815 0.031335117183072 176 0.0113958106223827 0.00331767590614573 0.000798870760398902 166 530 0.00980499595632659 0.00198689547042213 8.02196542622026e-07 0.364734101968015 0.83329542237066 0 0.182367050984007 3.50135196838555e-05
"36097" "cg26503877" -0.008943846438628 0.00310840415634814 0.00460274809786342 188 -0.00860090065836194 0.00326597042694711 0.00941265983089395 176 -0.0107363242197885 0.00350953874641955 0.00270220887204101 166 530 -0.00935104449116143 0.00189511995278541 8.04487017115959e-07 0.225718535742503 0.893276363954784 0 0.112859267871252 3.5054901436151e-05
"31580" "cg22933449" 0.00874805096444151 0.0026422075587092 0.00116777248190545 188 0.00905146804936761 0.00333320772833438 0.0074603722520703 176 0.00836941927749603 0.00340822020039831 0.0154000328882018 166 530 0.00873149721210771 0.00176960442567814 8.04997340204409e-07 0.0205404946885727 0.989782311561095 0 0.0102702473442863 3.5054901436151e-05
"29750" "cg21368729" -0.00721487896059376 0.00263228656875108 0.00687971802163605 188 -0.00781486740947455 0.002946989660019 0.00894053373327488 176 -0.00869959368439108 0.00276133959972828 0.0020282789354578 166 530 -0.007890230672178 0.00160002178034093 8.16728637902351e-07 0.152390063665787 0.926635465521562 0 0.0761950318328936 3.55248794431043e-05
"29849" "cg21453656" 0.00744608928260276 0.00270570718100013 0.00666235197637651 188 0.0109649210597226 0.00311242572185039 0.000578682588421623 176 0.00761463895665592 0.0033476833015915 0.0245884930530721 166 530 0.00859569984718543 0.00174327365764332 8.19016994863309e-07 0.845854618865289 0.655126252880043 0 0.422927309432645 3.55835144886537e-05
"24860" "cg17344906" 0.0201027460839271 0.0065703957549616 0.00263075003487649 188 0.018222770211397 0.00756655458131818 0.0173422468317183 176 0.0221498806373522 0.00726727871369079 0.00279861192294556 166 530 0.0202022213528334 0.00409735594641822 8.19981186939728e-07 0.140492683710252 0.932164160571159 0 0.0702463418551259 3.55845505460702e-05
"36894" "cg27050407" 0.00268217830401609 0.00123244032976329 0.031113370677725 188 0.00389492651923005 0.00138596505333503 0.00566808791722125 176 0.0053596425065196 0.00145340585910302 0.000332837828955951 166 530 0.00383135637258175 0.000777944089139477 8.43704846815043e-07 1.977245746006 0.372088751820156 0 0.988622873003001 3.65721406794672e-05
"31716" "cg23025459" 0.0275447272315051 0.00921492716066442 0.00327548410111662 188 0.0275732545117205 0.00984763360973418 0.00584150330566667 176 0.030159230856488 0.0110021846799376 0.00699481009151479 166 530 0.0282660913769198 0.00574016104412861 8.4676719484469e-07 0.0406858960911908 0.979862573723091 0 0.0203429480455954 3.66628880861702e-05
"23952" "cg16652937" -0.0124708525862414 0.00466630993335385 0.00837025153128847 188 -0.0136034964294222 0.00526401532957021 0.0107949277577279 176 -0.0167765629028917 0.00510293978044454 0.00130351900592925 166 530 -0.0141834560184011 0.00288175947891611 8.57499669844764e-07 0.405064028889456 0.81666033725237 0 0.202532014444728 3.70837914536224e-05
"26095" "cg18369034" -0.0200289711662431 0.00626280488086749 0.00169130034723705 188 -0.0243234189971982 0.00740631688980443 0.00129560856031845 176 -0.01482895 0.007380872 0.04662278 166 530 -0.0197525036089987 0.00401344119594364 8.58448319681127e-07 0.827822206223163 0.661059714805631 0 0.413911103111581 3.70837914536224e-05
"19132" "cg13200575" -0.0139061838510091 0.00490233323097179 0.00519649586566698 188 -0.0130803785285507 0.00553603046291944 0.0195306334351785 176 -0.0186001140090305 0.00556376954688184 0.00108597843157296 166 530 -0.0150765040587052 0.00306363824652186 8.60542778713094e-07 0.588087161360228 0.745244012494651 0 0.294043580680114 3.71318812224184e-05
"33311" "cg24304518" -0.0128505554252611 0.00463161905453591 0.00623929236634886 188 -0.0114829964592947 0.00484506639433063 0.019166002081224 176 -0.0157135778591716 0.00467180725092596 0.00101482951601634 166 530 -0.0133905692291916 0.00272132862708913 8.62793698720576e-07 0.415852432864358 0.812266966455805 0 0.207926216432179 3.71663999890515e-05
"7201" "cg04518304" 0.0149418157516891 0.00470627187657502 0.00182309966496054 188 0.0125810566723646 0.00566446915225835 0.0279727293574554 176 0.0158816585382095 0.00518234299212491 0.00265730569386086 166 530 0.014602045408973 0.00296761387006772 8.63380622346458e-07 0.193475004373143 0.907794268870802 0 0.0967375021865716 3.71663999890515e-05
"17774" "cg12084388" 0.00586847931111922 0.0022205470786785 0.00910460522484265 188 0.00773661583826002 0.00241034091535626 0.00165142696000325 176 0.0074386418086771 0.00275383782160051 0.00784201611247231 166 530 0.0069115056107665 0.00140470307096346 8.64289202218841e-07 0.374457820806605 0.829253889814948 0 0.187228910403303 3.71663999890515e-05
"9313" "cg05945401" -0.0157355317858594 0.00544695650931776 0.00444573215261072 188 -0.0185013450163541 0.00530398788448954 0.000652350311726034 176 -0.01252196 0.006094272 0.04193538 166 530 -0.0158581089475931 0.00322452801728716 8.74495099698631e-07 0.548530671408656 0.760130358776646 0 0.274265335704328 3.75625920122538e-05
"24718" "cg17249452" -0.0134694382397856 0.0043273603045608 0.00223044815347796 186 -0.0128233085510062 0.00461912166197016 0.00627435408916762 174 -0.0119362588446305 0.0045624599536008 0.00997492645857805 164 524 -0.0127686296258082 0.00259665866981289 8.77322338006903e-07 0.0596513770363228 0.970614708091609 0 0.0298256885181614 3.76413060259152e-05
"30745" "cg22234061" -0.00925153261053308 0.00292541508293235 0.00189738923566055 188 -0.0101435284655782 0.00354258512738019 0.00484519462376551 176 -0.00820151562918019 0.00331320729441234 0.0146115226833009 166 530 -0.00916608450432222 0.00186459594548845 8.83955174405979e-07 0.161736704686639 0.922315104074761 0 0.0808683523433195 3.78829351187668e-05
"1763" "cg01038299" -0.00823408144417891 0.00287665525397157 0.00481314053509764 188 -0.00839830094397299 0.00321174222248335 0.00991523253721875 176 -0.0093807662931294 0.0030901462262835 0.00290623347180185 166 530 -0.00865578664569146 0.00176087382558144 8.85019060060882e-07 0.0829594545461856 0.959368784165696 0 0.0414797272730928 3.78856236095293e-05
"10052" "cg06484274" -0.00351285610224632 0.00130862860377477 0.00809270972068146 188 -0.00386990417425561 0.00143578383999515 0.00790393920437751 176 -0.00459085060286271 0.00145243137505094 0.00196291132705444 166 530 -0.00395626392533848 0.000805023226154457 8.90221473223129e-07 0.309319546252526 0.856706602514572 0 0.154659773126263 3.80652666550391e-05
"28920" "cg20690125" 0.00813943275201895 0.00284506342895992 0.00483451868395563 188 0.0101992507147809 0.00313873235295603 0.00145145080291437 176 0.00678634259058626 0.00275426693942343 0.0150648125493918 166 530 0.00822550511757948 0.0016739587721961 8.932610463952e-07 0.669377326803137 0.715560831951723 0 0.334688663401569 3.81521269951322e-05
"1438" "cg00835193" -0.0204477032025099 0.00637153416951357 0.00163121372819414 188 -0.01656834359927 0.00725018324195595 0.0238193347038461 176 -0.0199992173556326 0.00674484505580772 0.0036083486686269 166 530 -0.019173149538241 0.00390320951583673 9.00832205893705e-07 0.184093530144569 0.912062495879199 0 0.0920467650722847 3.84321221368992e-05
"24883" "cg17372101" 0.0225518863600444 0.00658594227404916 0.000797273883893444 188 0.014189028319525 0.00707813777773566 0.0469536931069728 176 0.0235557148810072 0.00767652822449279 0.00262468733076573 166 530 0.020053098788791 0.00408300815765207 9.04495841188238e-07 1.03851477922187 0.594962209076397 0 0.519257389610933 3.8544968043069e-05
"5735" "cg03536474" -0.00364345660675428 0.00154633454143934 0.0197706727904038 188 -0.00510063297243422 0.00170621536361094 0.00330848244091597 176 -0.00598231435927514 0.00183477366650185 0.00142409122675604 166 530 -0.00477242367329867 0.000971851329623761 9.07740612342559e-07 1.00487542016934 0.605053914476455 0 0.502437710084672 3.86141626735934e-05
"36172" "cg26549084" 0.0145319339588651 0.00486829191680747 0.0033174078711628 188 0.015483220174122 0.00562519139702335 0.00670786618101219 176 0.0163991178944536 0.00591467076955952 0.00638892378017164 166 530 0.0153468943803189 0.0031252830968516 9.08160371531582e-07 0.060259289195562 0.97031972868278 0 0.030129644597781 3.86141626735934e-05
"30887" "cg22356324" 0.00903371178305736 0.00331888436737292 0.00726770063780504 188 0.0124771513557767 0.0036828817486446 0.000917494750341082 176 0.00946513544240995 0.00394806602785715 0.0179514393854781 166 530 0.0102649832576614 0.00209121251443757 9.17159936322013e-07 0.539472061111738 0.763581029796065 0 0.269736030555869 3.89530486086393e-05
"25718" "cg18049167" 0.020750948332331 0.00859550766709569 0.0169976512719284 187 0.027674718105354 0.00948898867632839 0.00413559562631328 175 0.0268415759196306 0.00843631208412936 0.00183961612844611 165 527 0.0249501206567295 0.00508383630402561 9.2134292601246e-07 0.371375129177001 0.830533042382405 0 0.185687564588501 3.9086837450856e-05
"32308" "cg23490161" -0.0840487310368245 0.0266227928312032 0.00193088822104604 188 -0.0916275624472016 0.0293259321962852 0.00217045589621801 176 -0.0672883226309922 0.0310757548278126 0.0322133190399928 166 530 -0.0816816637507866 0.0166454547047161 9.24116030640098e-07 0.337454110919726 0.84473943894059 0 0.168727055459863 3.91605809983008e-05
"22048" "cg15172739" -0.0110689682343497 0.00388825555610877 0.00504247769004646 188 -0.0123839485530261 0.00444993249521872 0.00613969674979926 176 -0.0124164886509204 0.0043180074727526 0.00472377013075756 166 530 -0.0118833956293377 0.00242338030881705 9.40746592161536e-07 0.071767672650132 0.964752356153283 0 0.035883836325066 3.98207299111598e-05
"15804" "cg10541864" 0.0153039753418567 0.00502642758893572 0.00275637296001844 188 0.0183314171174711 0.00559460992763501 0.001328045221733 176 0.012538401267201 0.00588922815192933 0.0351602829279181 166 530 0.0154732206242809 0.00315656505054369 9.49058229423772e-07 0.510475773886113 0.774732177368857 0 0.255237886943057 4.01276665003959e-05
"12482" "cg08076437" -0.0126344932871028 0.0042936216003129 0.00377781886008262 188 -0.00882321582850284 0.00495287207290217 0.0770346919189114 176 -0.0157798303245141 0.00432538433522503 0.000382673172840645 166 530 -0.0127203973226436 0.00259535222438052 9.52423726795491e-07 1.11983998502124 0.571254766680184 0 0.55991999251062 4.02250208363783e-05
"22657" "cg15693572" 0.054527493278163 0.015357618988408 0.000515469786808557 188 0.0211943591676741 0.0176729866525502 0.232479185834474 176 0.0568646189111643 0.0159646254616247 0.00051730603315745 166 530 0.0459439969532552 0.00938020965650569 9.68312119107208e-07 2.74148581249277 0.253918252009984 27.0468593750829 1.37074290624638 4.08504651184559e-05
"30630" "cg22126440" -0.00290446556263748 0.00115250710240255 0.0127890352404531 188 -0.0035841676227733 0.00127933852426355 0.00581434136765949 176 -0.00368591321497403 0.00116284780366081 0.00190788511920442 166 530 -0.00337665510197067 0.000689512899708112 9.72315881977467e-07 0.264897969285287 0.875947619747213 0 0.132448984642644 4.09736944385204e-05
"26909" "cg19039843" 0.00685900575984705 0.00230145849777805 0.00336608996566072 188 0.00691396788203602 0.00263103965740033 0.00956254006265665 176 0.00707347702183652 0.00247369653180637 0.00495397308612275 166 530 0.00694555877746769 0.00141893749832769 9.8355159255204e-07 0.00423258821146308 0.997885943665767 0 0.00211629410573154 4.14010671472239e-05
"31543" "cg22909083" -0.0544127600607579 0.0162100077417817 0.0010018598182221 188 -0.0444890003194168 0.0178042244060715 0.013631440165915 176 -0.051394539238582 0.0200016601709142 0.0113266208374663 166 530 -0.0503059202175036 0.0102814809170275 9.93774918877041e-07 0.17389269196584 0.916726280361165 0 0.0869463459829202 4.17849227557167e-05
"31024" "cg22480555" 0.0023483152534658 0.000869013105154026 0.00768925561980833 188 0.00249649668970805 0.000866928165902646 0.00461396092429389 176 0.00251872494542946 0.000871143268202396 0.00450694888710757 166 530 0.00245447514119117 0.000501730702550646 9.98078063320696e-07 0.0227124977452857 0.988707989921059 0 0.0113562488726428 4.19192786594692e-05
"29666" "cg21297314" 0.0120821982017543 0.00439963585079268 0.00678609043526194 186 0.0129166115731054 0.00458012226724583 0.00551104826617272 175 0.013877571335504 0.00475791338721937 0.00418683263017043 164 525 0.0129120295752017 0.00263976741334631 1.00146075416771e-06 0.0767582637111855 0.962348014929416 0 0.0383791318555927 4.20147204647611e-05
"21481" "cg14717906" 0.0146618907273103 0.00539969550669989 0.0074123505390864 187 0.0167801572169911 0.00532678976152349 0.00200293515350567 175 0.0136303072146948 0.00522328642639883 0.0101521166254849 165 527 0.0150088287782665 0.00306867838536724 1.00337790476246e-06 0.184358761650413 0.911941550044435 0 0.0921793808252065 4.20485345205105e-05
"8864" "cg05660884" 0.00465178387136009 0.00155537102915194 0.0032589014352775 188 0.00431546858735816 0.00190496460015067 0.0250420748392669 176 0.00500500258797912 0.00158965724620226 0.00204131555667666 166 530 0.00469520798312052 0.000960183706201169 1.00884185787693e-06 0.078495434980358 0.961512496180496 0 0.039247717490179 4.22307451170119e-05
"34289" "cg25064395" -0.0349442576487568 0.0127617644066301 0.00693401752207498 188 -0.0346218799781589 0.0133699589192325 0.0106383252383662 176 -0.044234731869357 0.0139844268669474 0.00194835432299504 166 530 -0.0376569331084971 0.00770422004473056 1.01952482988465e-06 0.317958536566568 0.853014043231317 0 0.158979268283284 4.26307829972321e-05
"15240" "cg10136736" -0.00382716392959938 0.00149411109438992 0.0114194025632819 188 -0.00537151768549563 0.00158196077390926 0.000894305082318091 176 -0.00479537320547749 0.00190883283043009 0.0132373529260116 166 530 -0.00461400290647922 0.00094407289358517 1.02208767362889e-06 0.515656914686779 0.772727776513713 0 0.25782845734339 4.26907745534926e-05
"25621" "cg17973115" 0.0133891073154951 0.00471696943845894 0.00516800635127511 188 0.0163285261705604 0.00533460524263928 0.00265159831156377 176 0.0128683583407959 0.00496864885284853 0.010708829954048 166 530 0.0140707223735925 0.0028796797780184 1.02795147673934e-06 0.258570065572297 0.878723464849383 0 0.129285032786149 4.28883569821061e-05
"25751" "cg18070394" 0.00198780648658426 0.000615900941319466 0.00153708463100269 188 0.00216253414370596 0.000693019625381455 0.00219818639659679 176 0.00137735447703396 0.000650202007976604 0.0360724855676848 166 530 0.00183532285821562 0.00037572410454173 1.03553819531736e-06 0.780329275325248 0.676945414612383 0 0.390164637662624 4.31573087964751e-05
"8165" "cg05184256" -0.00324758976099715 0.00127139435433809 0.0116461542408284 188 -0.00439636371151815 0.00139556227158535 0.00199945651456057 176 -0.00374971996897674 0.00134461392686784 0.00609764686467039 166 530 -0.00376240866818953 0.000770326066880844 1.03861876051037e-06 0.370409675307635 0.830934059835283 0 0.185204837653817 4.32209141739933e-05
"21438" "cg14690065" 0.00924105345078251 0.00322315041266541 0.00474588531260805 188 0.0102885573583438 0.00318272949895607 0.00153340781786833 176 0.00766424880651829 0.00326263167938157 0.0203448374219557 166 530 0.00908626649671518 0.00186041991812156 1.03961988190552e-06 0.334969965426733 0.845789318654104 0 0.167484982713367 4.32209141739933e-05
"36150" "cg26536813" -0.00442686084624519 0.00160962192102549 0.00669617412226194 188 -0.00642667281160346 0.00199480266423877 0.00158872699223649 176 -0.00482528466875747 0.00188584870858151 0.0116675812258147 166 530 -0.00509601853766724 0.00104344889582396 1.04049079891411e-06 0.638405588418018 0.726728158099816 0 0.319202794209009 4.32209141739933e-05
"18188" "cg12430618" 0.00687058030887761 0.00237641494586858 0.00441524802856402 188 0.00459500955000399 0.00271280273332628 0.0925480816636856 176 0.0106631620060025 0.00273918004173675 0.0001584207142694 166 530 0.00731038873500219 0.00149698771375913 1.04272419271041e-06 2.5343432136294 0.281627048382956 21.0840903771742 1.2671716068147 4.32352884984586e-05
"1691" "cg00997310" 0.0082269684585553 0.00322198633718274 0.0116772036234792 188 0.00731524254021912 0.00338495944798399 0.0324081714838203 176 0.0122913090937835 0.00329242011581465 0.000282926556946468 166 530 0.00929770266861848 0.00190397000461244 1.04312188571145e-06 1.28016444745401 0.527249069877117 0 0.640082223727005 4.32352884984586e-05
"32657" "cg23771366" -0.0150524063655115 0.00460990945324625 0.00135819515144208 188 -0.00882301336667227 0.00536677960585717 0.102444767259631 176 -0.0206192409033513 0.00577893452386689 0.000506505027803005 166 530 -0.014608527954037 0.00299182603492873 1.04582883896989e-06 2.25322958660032 0.324128643776409 11.2385168429462 1.12661479330016 4.33000600922305e-05
"7206" "cg04522984" -0.0235186494019546 0.00948975553387182 0.0143205225275436 188 -0.0222647793235394 0.0105161566045839 0.0360317497121262 176 -0.0385283972002617 0.010014692701144 0.000187316746957124 166 530 -0.0281113220462735 0.00576223955614619 1.06873438808001e-06 1.62528058794168 0.4436850593757 0 0.81264029397084 4.420005105325e-05
"34088" "cg24886414" 0.0106500090156406 0.00368920493105662 0.00447340609736615 188 0.0117395256274819 0.00481073487024358 0.0159402497071566 176 0.0117681198167036 0.00380666202829943 0.00244337157374134 166 530 0.0113190581425236 0.00232060843420184 1.07370704722046e-06 0.054444366122902 0.973145001167159 0 0.027222183061451 4.43572293459789e-05
"10006" "cg06450459" 0.00445071532950917 0.00176560003581909 0.0127658489601352 188 0.00616887389169805 0.00170318108842363 0.000409401632110837 176 0.0041774933375062 0.00185394909711329 0.0259367434236055 166 530 0.00498687006782645 0.00102250984825124 1.07663648266372e-06 0.764439106231124 0.682345225738249 0 0.382219553115562 4.4429746757863e-05
"33611" "cg24541193" 0.0233002554715365 0.00845352451524864 0.0065799846077666 188 0.0281338623305921 0.00988849771092999 0.00511436129016664 176 0.0266038771263305 0.00926637043504914 0.00478735195158224 166 530 0.0257512061419237 0.00528027476987825 1.07783190311809e-06 0.15058607972829 0.927471660333229 0 0.0752930398641451 4.44306262285345e-05
"14005" "cg09171660" 0.00243547270518135 0.000726498346522296 0.00101990816261827 186 0.00195394822404853 0.000919176977596215 0.0353251334302753 174 0.00222087917933838 0.000776013235190511 0.00493003324671329 164 524 0.00224000711003361 0.000459371608686636 1.08125973502266e-06 0.169849270090265 0.9185815106469 0 0.0849246350451325 4.45234286101494e-05
"2726" "cg01653445" -0.00560672912807928 0.00174768501311912 0.00163726011970126 188 -0.00668867578760954 0.00187253787944294 0.00048796794978189 176 -0.003091775 0.001911521 0.108237 166 530 -0.00517827294964488 0.00106222706837502 1.08852055537785e-06 1.90217246501954 0.386321160857448 0 0.951086232509769 4.4773690061531e-05
"35482" "cg26057969" -0.0082686028561056 0.00255207156836896 0.00147565382243624 188 -0.00715746900101226 0.00254531628233226 0.00563898551860582 176 -0.00629904605938391 0.00265323940469308 0.0190734277585253 166 530 -0.00726561610647191 0.00149080662187987 1.09574958064945e-06 0.288974353128789 0.865466010579604 0 0.144487176564395 4.50219556679153e-05
"35912" "cg26355472" -0.00223464927934844 0.000736440623073397 0.00284656593627874 188 -0.00266644297183971 0.000948587416721156 0.00565646941468004 176 -0.00234475469254051 0.000901186162232507 0.0103613388422631 166 530 -0.00238165574651917 0.000488736059196892 1.09865066732451e-06 0.131657347986599 0.936291261594069 0 0.0658286739932996 4.50219556679153e-05
"6508" "cg04064675" 0.00436157641424723 0.00138025785931367 0.00191267386051934 188 0.00490761271101009 0.00154028605686689 0.0017820287751236 176 0.00279822186011462 0.00126274400923207 0.0284540078482111 166 530 0.00388475717738779 0.000797186045797707 1.09867655881353e-06 1.30071139290515 0.521860119950833 0 0.650355696452574 4.50219556679153e-05
"17146" "cg11610258" -0.00430271922341253 0.00145313241238923 0.0035714937467392 188 -0.00454586945026592 0.00163711304859366 0.00625147637752215 176 -0.00401653504857407 0.00148399429107781 0.00772294522552722 166 530 -0.00427256143674585 0.000876796975936573 1.09960811570669e-06 0.0580663215337657 0.971384252085777 0 0.0290331607668829 4.50219556679153e-05
"30093" "cg21649580" 0.00888757508502549 0.00316918833628284 0.0057166386261067 188 0.00792075140831132 0.00367636970693445 0.0329317591170795 176 0.0108047396078819 0.00316960780587228 0.000872034146620366 166 530 0.00932441693980546 0.00191358060939549 1.10050496783525e-06 0.382900046151839 0.825760893064713 0 0.191450023075919 4.50219556679153e-05
