"probe" "coef_cohort1" "se_cohort1" "P_VAL_cohort1" "N_for_probe_cohort1" "coef_cohort2" "se_cohort2" "P_VAL_cohort2" "N_for_probe_cohort2" "coef_cohort3" "se_cohort3" "P_VAL_cohort3" "N_for_probe_cohort3" "N" "coef.fe" "se.fe" "p.fe" "q.fe" "het.p.fe" "i2.fe" "h2.fe" "fdr"
"1402" "cg00810956" 0.00316690751054053 0.000912576605238601 0.00066695477235934 205 0.00249194843027605 0.000791578098953977 0.00199452853654388 188 0.00342458195192122 0.00093162482683579 0.000335671853114459 183 576 0.00296930722607767 0.000503226423134425 3.62315564400751e-09 0.649367811908123 0.722755776336211 0 0.324683905954062 4.88158136910448e-07
"26006" "cg18302606" 0.0150624155267147 0.00421318325524992 0.000462144775165798 205 0.0144643257403264 0.00429187719452468 0.000962179870676105 188 0.016417408809518 0.00500354667628725 0.00130216257553011 183 576 0.0152062302821573 0.00257712579737667 3.62487279931916e-09 0.0896415797233367 0.956168821626519 0 0.0448207898616683 4.88158136910448e-07
"14981" "cg09948419" 0.00755068668707956 0.00227734985787335 0.00112960928566406 205 0.00776260993681997 0.00251243423693526 0.00240134353102314 188 0.00970016951889116 0.00252904604182232 0.000188118293747023 183 576 0.00827891684728446 0.00140361283174376 3.67285940964786e-09 0.46029629263604 0.794415903994096 0 0.23014814631802 4.92866474396789e-07
"9469" "cg06055763" 0.0145370241239412 0.00496742881924456 0.00392311892806624 205 0.0165919714133733 0.004856549211578 0.000822916515815037 188 0.0175190669661449 0.00456345601486896 0.000185717681432602 183 576 0.0162959554367071 0.00276349517267437 3.70474767540334e-09 0.200933293618473 0.904415277044989 0 0.100466646809236 4.95388910009234e-07
"17640" "cg11998431" 0.00658802850639409 0.00191739818307231 0.000750922518679111 205 0.00598431246324858 0.00180844729702304 0.00118001414892246 188 0.00736078830398494 0.00210370310654489 0.00062486328772781 183 576 0.00657560785871767 0.0011154372229169 3.74466970265636e-09 0.246252855485876 0.884151874168527 0 0.123126427742938 4.9896405242226e-07
"26785" "cg18942579" 0.0182752006062307 0.00507292201496499 0.000419265222494077 205 0.0206271217169568 0.00584637605222226 0.000560376039439985 188 0.0179684644645074 0.00586704076987845 0.00262729382039035 183 576 0.0188916565813229 0.00320806080149254 3.8898923278574e-09 0.127643293822311 0.938172310539521 0 0.0638216469111556 5.16495808669402e-07
"35442" "cg26022577" -0.00209901621297716 0.000560557695582878 0.000251056132342739 205 -0.00194250353692256 0.000595104699210404 0.00136887183271236 188 -0.00202632275416446 0.000639814456755493 0.00188687134604233 183 576 -0.00202569127514773 0.000344032412081177 3.90701740963063e-09 0.0366518058847301 0.981840995341314 0 0.0183259029423651 5.16955779074273e-07
"19015" "cg13104938" -0.0139348704917547 0.00406919213484948 0.00078100093121505 205 -0.0128098177271676 0.00432902656330382 0.00360362931134852 188 -0.0175764797339192 0.00457476788358675 0.000183636114490818 183 576 -0.0146404094295345 0.00248809522172482 4.0002326838696e-09 0.620779757028586 0.733161056751336 0 0.310389878514293 5.26896905900452e-07
"12378" "cg07998554" -0.00430064040998806 0.00134068130256403 0.00161319212724268 205 -0.00511049612850407 0.0014013450608208 0.000369051966142303 188 -0.00442709842441494 0.00132113751865274 0.00103291980201012 183 576 -0.00459655015513494 0.000781223942003557 4.00999706409096e-09 0.199673629883436 0.904985086031035 0 0.0998368149417179 5.26896905900452e-07
"7168" "cg04500896" -0.0103208991289092 0.00341359648494561 0.00291032155557723 204 -0.0109200848310819 0.00334344037903398 0.00136196017966692 187 -0.0127275986371137 0.00327720503274669 0.000157857909556364 182 573 -0.0113555649962072 0.00193028833520267 4.03301449056709e-09 0.284111226139122 0.867573006746295 0 0.142055613069561 5.28087662117785e-07
"24885" "cg17372758" 0.008189481 0.002920465 0.00566801 204 0.00923130683379126 0.00258382635574425 0.000480590905036485 187 0.0111354734687556 0.00292513458358301 0.000209020363955117 183 574 0.00949281339604596 0.0016139456683512 4.05968733497537e-09 0.524763104759098 0.769217470951829 0 0.262381552379549 5.29747200448751e-07
"14476" "cg09552402" -0.0139903113818646 0.00370760735422813 0.000225780861975246 205 -0.0140293464726949 0.00383494310837035 0.000354296795931778 188 -0.0104210095061514 0.00379005991986611 0.00674719373170436 183 576 -0.0128217065145389 0.00218032026655462 4.08651522203411e-09 0.599730111585094 0.740918196554805 0 0.299865055792547 5.31415494956064e-07
"16472" "cg11060532" 0.0128454850497898 0.00326036108251515 0.000122543075066371 200 0.0105260561218728 0.00363603647209303 0.00439470642731879 184 0.0116849594274956 0.0035400450224277 0.00122846091618692 179 563 0.0117711977194031 0.00200196837828902 4.10732683373084e-09 0.226431771520717 0.892957862418529 0 0.113215885760359 5.32292678226173e-07
"33193" "cg24199724" 0.0160071821991332 0.00439843394038052 0.000372328208681001 198 0.0152281742390244 0.00468661360631129 0.00145231049281243 181 0.0160922942340264 0.00490514685725842 0.00131467133898795 178 557 0.0157771093100028 0.00268433438216779 4.16570583744918e-09 0.0205839839876059 0.98976078932563 0 0.0102919919938029 5.38015837203932e-07
"36874" "cg27035087" 0.0104344212284489 0.00302666725771753 0.000722643833188432 204 0.0113065390292744 0.00284204531346671 0.000109097244480816 188 0.00871231173739412 0.00327081223627575 0.00863347322928613 182 574 0.0102720662674525 0.00175024207291862 4.38589267444893e-09 0.362770949183878 0.834113767053082 0 0.181385474591939 5.64151712345506e-07
"2213" "cg01320573" 0.00984025270017322 0.0027331693511725 0.000422547755804259 205 0.0101456614577759 0.00291539921573593 0.000662009286762935 188 0.00980226516763627 0.00320243052688981 0.0026415446529645 183 576 0.00993259028012717 0.00169266468460969 4.41029973783267e-09 0.00813888068059823 0.995938828611571 0 0.00406944034029912 5.64151712345506e-07
"12107" "cg07793207" -0.0146885332321516 0.00446226300267587 0.0012231726923384 205 -0.0166948676056206 0.00439727521161585 0.000214771536096949 188 -0.0152795247898415 0.00501293371936103 0.0027498773769967 183 576 -0.0155865592643617 0.00265622955089737 4.41279284536414e-09 0.107778890621421 0.947536855354087 0 0.0538894453107103 5.64151712345506e-07
"14591" "cg09643139" -0.0149505833330852 0.00431438533128637 0.000678608650372085 205 -0.0173708715157855 0.00414449475299422 4.7935928513059e-05 188 -0.0115530941249736 0.00487141578423571 0.0190583161623277 183 576 -0.0149358872324548 0.00254756861870808 4.55124213234836e-09 0.827409128400328 0.661196263460329 0 0.413704564200164 5.79470310779074e-07
"23176" "cg16105687" -0.00985437430667882 0.00334706106231637 0.00371624869736277 205 -0.0100961268984927 0.00322215649653837 0.00209064450346604 188 -0.0138686537971459 0.00338567336893027 7.03680357251209e-05 183 576 -0.0112233584721294 0.00191452898793586 4.5676483403563e-09 0.900137616101928 0.637584279180826 0 0.450068808050964 5.79470310779074e-07
"4433" "cg02720442" -0.00215569479364406 0.000604711333252042 0.000480750021801362 203 -0.00196334076507184 0.000614537525033711 0.00172065850344477 186 -0.00212383582213685 0.000626218798688112 0.000904644742505396 181 570 -0.00208124547963665 0.000355051823746759 4.57855353636021e-09 0.056593013202511 0.97210008997161 0 0.0282965066012555 5.79470310779074e-07
"4560" "cg02787917" -0.00393087448372932 0.00110443143783773 0.000488827456124864 205 -0.00438481420189469 0.00104184443414429 4.47638825182931e-05 188 -0.00252887076178949 0.001065582277532 0.0189782059274677 183 576 -0.00361943647728559 0.000617588888344475 4.61220016112408e-09 1.66665125047132 0.434601558445429 0 0.83332562523566 5.81782928324192e-07
"18193" "cg12434856" 0.00596472393168457 0.00178182940369147 0.00101457628071357 205 0.00670245727044324 0.00177181931701469 0.000225925789322991 188 0.00612640087921303 0.00205268579171352 0.00334674314319616 183 576 0.00627863648822223 0.00107159644921923 4.65262837431948e-09 0.0937547729138645 0.954204388798793 0 0.0468773864569323 5.84654896437649e-07
"7254" "cg04554817" -0.010007317890624 0.00288088970592812 0.000659150868761483 205 -0.00997690708483177 0.00310703455488118 0.00162797435364764 188 -0.0094069695194645 0.00271832551420282 0.000712961795667624 183 576 -0.00977249830519066 0.00166804020495886 4.66586804936763e-09 0.0290537190169261 0.985578146232305 0 0.0145268595084631 5.84654896437649e-07
"33406" "cg24380168" 0.00125360449751285 0.000320628161916651 0.000135705345231992 205 0.00106371227718112 0.000323222601438348 0.00125305221974849 188 0.00100334836052092 0.000343951003758676 0.00411036941254589 183 576 0.00111188526723796 0.000189824129435392 4.7002945066188e-09 0.317158801559624 0.853355204032224 0 0.158579400779812 5.87024900064253e-07
"31895" "cg23149687" 0.0147964970390369 0.00447513726638645 0.00116628039701321 204 0.0138826199444534 0.0045885196829823 0.00293922497513825 187 0.0178279142011902 0.00467691583323078 0.000205170940686285 183 574 0.0154614335087289 0.00264308008813928 4.92227573857484e-09 0.396495407846444 0.82016666947245 0 0.198247703923222 6.12726179273517e-07
"15432" "cg10274029" 0.0113083919109171 0.00326520341844402 0.000683278420101615 205 0.0121209171245065 0.00364262512547594 0.00110984084602849 188 0.0117191912883775 0.00350582008016919 0.00106157536201261 183 576 0.0116862410875159 0.00199791513196822 4.93889538209685e-09 0.0277191951456379 0.986236004471361 0 0.013859597572819 6.12779275571505e-07
"1690" "cg00996847" -0.00994871724179374 0.00354014277895785 0.00556296726215732 205 -0.0128046017715394 0.00431926797220861 0.00354372356661063 188 -0.0152637412118834 0.00353819783518869 2.99231677442027e-05 183 576 -0.0126571794619263 0.0021653684370839 5.05724409948549e-09 1.12921427479385 0.568583478070667 0 0.564607137396926 6.25412520303039e-07
"5929" "cg03648679" -0.00331089652046841 0.000950380779166837 0.000636527780819362 205 -0.00353332303520243 0.00102807974050913 0.000767683036985007 188 -0.00323460120478433 0.00101080438547137 0.00169673628888128 183 576 -0.00335567526256717 0.000574295260226535 5.12325439051665e-09 0.0464255625075589 0.97705456275834 0 0.0232127812537795 6.31512028162642e-07
"6727" "cg04212285" 0.0109685762412968 0.00317555394033884 0.000705430074965434 205 0.0136738079065289 0.00327373951401272 5.07433973796266e-05 188 0.00880452154376568 0.00367294884730271 0.0178304901490386 183 576 0.0113136764159321 0.0019367410187386 5.17002123536499e-09 0.998234099466623 0.607066432615988 0 0.499117049733311 6.34008469527734e-07
"21019" "cg14418609" -0.00390440622653431 0.00104983080183926 0.000275499461242273 205 -0.00302713399293807 0.00100958485461233 0.00319325551353918 188 -0.00361572631584232 0.0010579946868471 0.000825560329032428 183 576 -0.00350229471912291 0.000599566318379487 5.17701540838407e-09 0.379714052673821 0.8270773757725 0 0.18985702633691 6.34008469527734e-07
"26507" "cg18704527" 0.0170557991821427 0.00435959776134805 0.000134478415149895 205 0.0148793431623656 0.00446185647042417 0.00108327136152177 188 0.0143159825013348 0.00510913647824714 0.00579055872268279 183 576 0.015537710099472 0.00266165821676016 5.29564277159934e-09 0.200209154516652 0.904742797567211 0 0.100104577258326 6.46444237944717e-07
"20858" "cg14306709" 0.0104541691831967 0.00293306912507092 0.000481752717551579 203 0.0102190387746018 0.00277400367844804 0.000324775387699696 186 0.00943369230376702 0.00337211283085517 0.00587230261457454 182 571 0.0100941391311285 0.0017299724731647 5.38372542051792e-09 0.0554538420387197 0.972653941885075 0 0.0277269210193599 6.52604805817174e-07
"5020" "cg03084901" -0.00489658706091335 0.00148398352001981 0.00119138728210514 205 -0.00450759451748056 0.00151391049251991 0.00340603167948273 188 -0.00569738769706162 0.00149015085755771 0.000196712745437115 183 576 -0.00503897722383764 0.000863628923252413 5.39018270239938e-09 0.327631612267223 0.848898369353464 0 0.163815806133612 6.52604805817174e-07
"10707" "cg06899483" -0.01929351 0.007405439 0.01005339 202 -0.0208292880733551 0.00720130242680743 0.00442332912073687 185 -0.0283548440924206 0.00635145131710491 1.65223082318066e-05 180 567 -0.0233738750207459 0.00400620469305189 5.39784641987145e-09 1.04346252579154 0.593492167060439 0 0.521731262895768 6.52604805817174e-07
"10387" "cg06697448" 0.00724337911972611 0.00216492572877757 0.00102055004775443 205 0.00826127538374778 0.00224914696549324 0.000336065317073766 188 0.00678721190809928 0.00219711218993719 0.00241717096674334 183 576 0.00741601220773279 0.00127185268141784 5.51379447286952e-09 0.229502524367214 0.891587887951995 0 0.114751262183607 6.64500033255823e-07
"4094" "cg02503633" 0.0080146316596159 0.00239813794606977 0.00103357164287733 205 0.00698688741469303 0.00253878719757049 0.00667670349109169 188 0.00948252577954183 0.00239740473221178 0.000120405820979787 183 576 0.00820536472051582 0.00140996686500358 5.90082613496884e-09 0.520470020387281 0.770870402111921 0 0.26023501019364 7.08885913014257e-07
"5198" "cg03190219" 0.0151785060520609 0.00407129124905934 0.000266507173657076 205 0.0150451783046967 0.00438348587815459 0.000779761416725248 188 0.0128807119103897 0.00449472380529169 0.00479595673632108 183 576 0.0144329989378887 0.00248550317246968 6.36507344169759e-09 0.172306062579721 0.917453821335206 0 0.0861530312898606 7.6223768728076e-07
"18506" "cg12678695" 0.00943902722482385 0.00286215074131139 0.00119833848155616 205 0.00918179560272693 0.00292553447004423 0.00205651867835981 188 0.0101796613950374 0.0028223304890792 0.000428970284974388 183 576 0.00961168344319467 0.00165645621032668 6.53107421811025e-09 0.0657305990125764 0.967668896288706 0 0.0328652995062882 7.79649560131635e-07
"13082" "cg08472795" -0.0107861885242063 0.00315344044363393 0.000791862432483941 205 -0.0123404715624018 0.00350637154450198 0.000577668983325027 188 -0.0111126222311718 0.00357106329823154 0.00224989197418879 183 576 -0.0113701657574711 0.00195997986412269 6.5855923759032e-09 0.11607311746861 0.943615449419699 0 0.058036558734305 7.8368549273248e-07
"30762" "cg22247188" -0.00635216286732428 0.0018890166217797 0.000963959024547503 205 -0.00583319761875107 0.00192958114447013 0.00295859425002623 188 -0.00761832982447178 0.00206446706782396 0.000318935377233839 183 576 -0.00655344883398241 0.00112978170294026 6.60651178513269e-09 0.416747364799521 0.811903585937996 0 0.208373682399761 7.83710404304048e-07
"33275" "cg24262469" 0.00964325047418444 0.00290194919581483 0.00110170173587457 205 0.00981736981107643 0.0030438576897832 0.00155432525145163 188 0.0106920241714778 0.00305958505656121 0.000634343991181567 183 576 0.0100355360550964 0.00173160717254255 6.81163606701278e-09 0.0694501362187901 0.965870928477452 0 0.0347250681093951 8.0551853764968e-07
"19449" "cg13433363" -0.00804669492682652 0.00253821970155174 0.00182295197563027 205 -0.00861481618116672 0.00251759585803019 0.000807864394191518 188 -0.00845884370827928 0.00246519809461648 0.000787828773860155 183 576 -0.00837641086729676 0.00144709083420753 7.10394929124292e-09 0.026959536206306 0.986610677121257 0 0.013479768103153 8.35930014845818e-07
"11509" "cg07408552" -0.00477954850061147 0.00140819503659475 0.000866461304496109 205 -0.00529740715936543 0.00131959974693022 9.51074142204115e-05 188 -0.00382375420374498 0.00150990758072688 0.0124190255982788 183 576 -0.00469923476131661 0.000811859694137809 7.1129819983181e-09 0.544927974055337 0.761500852590538 0 0.272463987027668 8.35930014845818e-07
"37654" "cg27631256" -0.00327445292049813 0.00101724372295758 0.00155545555958014 205 -0.00280359739835053 0.00101816278578135 0.00664718876624474 188 -0.00361270868354405 0.000907676296077231 0.000109634149040844 183 576 -0.00326057599308073 0.000563901833688132 7.37433416988296e-09 0.352136381312375 0.838560799376228 0 0.176068190656187 8.63961466429445e-07
"14997" "cg09965668" -0.00282968991403386 0.000842478689144725 0.00097809506415653 204 -0.00297246709373368 0.000899169926077358 0.00119482043423448 187 -0.00293034405175899 0.000875710652210593 0.00105112950769816 182 573 -0.00290763064951824 0.000503170005436144 7.53136886224261e-09 0.0144309187565439 0.992810509551956 0 0.00721545937827196 8.79635989151188e-07
"2531" "cg01532168" -0.00433809813364445 0.0013471894372644 0.00154953877629017 205 -0.00613615809195848 0.00131459877798761 6.85560282688134e-06 188 -0.00290383847985137 0.00145886380607665 0.0484656758580991 183 576 -0.00456725586098252 0.000790693551790921 7.63768365856133e-09 2.75333546329386 0.252418278628872 27.3608310115844 1.37666773164693 8.89308384637778e-07
"32780" "cg23881458" 0.00892126556168435 0.00306773556960391 0.00414874192968887 205 0.0116288762466796 0.0030584684716026 0.000210443330892646 188 0.00975437403039158 0.00296083538616069 0.0012462439560714 183 576 0.0100962289665388 0.00174812314896499 7.67395730052193e-09 0.411142110429158 0.814182240617952 0 0.205571055214579 8.9079108026488e-07
"1481" "cg00866662" -0.00196178280218781 0.000558700752561787 0.000578246226135779 205 -0.00206799613103386 0.000647327514880452 0.00171686176874719 188 -0.00200002125745008 0.00060821090496575 0.00127157795938529 183 576 -0.00200481025342293 0.000347244107273109 7.76463857779242e-09 0.015520848176378 0.992269610259515 0 0.007760424088189 8.98561018534619e-07
"28805" "cg20600845" -0.0130278070427562 0.00422082633636527 0.00238369573143898 205 -0.0137555909649422 0.00419627305470648 0.00130760602569723 188 -0.0164377105579739 0.00450560070340795 0.000370421510502089 183 576 -0.014318354753182 0.00248313013358154 8.1053709659453e-09 0.332732725619198 0.846735964790237 0 0.166366362809599 9.34478735172171e-07
"13684" "cg08924321" 0.00816072284800581 0.00232503721624709 0.000581076400480384 205 0.00749892406067999 0.00252771958784089 0.00352051530844741 188 0.00878666269481606 0.00250996067365382 0.000621102278029354 183 576 0.00815228453762731 0.00141388950887604 8.124398918441e-09 0.13070382750816 0.936737754466493 0 0.06535191375408 9.34478735172171e-07
"16923" "cg11405655" -0.0111342544627173 0.00318694003898269 0.000614875885022467 205 -0.0125914895458675 0.00344580089190314 0.000359567874176214 188 -0.0100508183090968 0.00356959964515584 0.00556308106190194 183 576 -0.0112786150057766 0.00195680296206017 8.2242337557445e-09 0.265526205523754 0.875672511938787 0 0.132763102761877 9.43095314499646e-07
"27955" "cg19905757" 0.0109124082433203 0.00315917726188728 0.000705123355517583 205 0.00968162993602443 0.00329333200911796 0.00382201581636638 188 0.0112146181100296 0.00314187177321903 0.000489223165541322 183 576 0.0106302745329625 0.0018452221553983 8.36305484850015e-09 0.125539154183767 0.939159852703281 0 0.0627695770918833 9.56116983616141e-07
"25665" "cg18006990" 0.00574712568713168 0.00172587729627597 0.00107631137052248 205 0.00628308885220467 0.00172520199480389 0.000375555378663773 188 0.00576761542332745 0.00194806911211316 0.00360091246153497 183 576 0.00594544913572925 0.00103405709938505 8.94372138425423e-09 0.0598405423705033 0.970522909105165 0 0.0299202711852517 1.01942260428599e-06
"26231" "cg18474153" 0.0106027203082587 0.00332293347235248 0.0017052852505682 205 0.0114651944041972 0.00342451225377262 0.00103654141571138 188 0.0112462667347459 0.00330526481261535 0.000868557774594739 183 576 0.0110981050982263 0.00193394105507335 9.54650247784527e-09 0.0357250674062331 0.982296055678728 0 0.0178625337031165 1.08379219009433e-06
"34335" "cg25102653" 0.00721055247827496 0.0019831500639078 0.000372104141819145 205 0.00582140021673002 0.00207888473637027 0.00580067934208097 188 0.00734384075043669 0.00210273710856304 0.00063891603579991 183 576 0.0068013393025548 0.00118526277272582 9.56573625842996e-09 0.331337679333919 0.847326788754122 0 0.16566883966696 1.08379219009433e-06
"29090" "cg20826792" 0.013034936106969 0.00348449355605511 0.000254454980650527 205 0.0128134817788047 0.00384044499067809 0.00107724814962562 188 0.00950558876534262 0.00326558409382558 0.00418913540445973 183 576 0.0116166377086284 0.00202471035019884 9.61229215929357e-09 0.680697735622798 0.71152205231719 0 0.340348867811399 1.08581599967757e-06
"19973" "cg13771497" 0.0214486026947945 0.00598418310551211 0.000447406364375533 205 0.0201281776918617 0.00650154015813685 0.00235452937169337 188 0.0211101656961131 0.00652315232190001 0.00150880325963776 183 576 0.0209266289476939 0.00364946093211582 9.79910804117501e-09 0.0234821319259058 0.988327591385834 0 0.0117410659629529 1.10362454313734e-06
"7452" "cg04691264" -0.0209355937373917 0.00590153734120405 0.000509406381278647 205 -0.0196770563536067 0.00573571038154478 0.000784073922486888 188 -0.0191930871652842 0.00656111165161177 0.00401023816177639 183 576 -0.0199793820481356 0.00348495875985794 9.86506851104078e-09 0.0433932448158264 0.978537056240375 0 0.0216966224079132 1.10775644686886e-06
"31834" "cg23097079" -0.00916276908259626 0.00262336435813505 0.000620750678988821 201 -0.00980218941406827 0.0028549784208209 0.000782314602760685 184 -0.00914204756827989 0.00306459804214435 0.00337727346075772 179 564 -0.0093663685402099 0.00163415304990927 9.94672346904143e-09 0.0346841203663445 0.982807447835948 0 0.0173420601831722 1.11362103406943e-06
"10917" "cg07034362" -0.00353615704692472 0.00103057675640486 0.000764181068704329 204 -0.00436442779993569 0.00107919964130621 8.51503970245283e-05 187 -0.00284977178828862 0.0012219142279112 0.021110649896186 182 573 -0.0036379621779944 0.000636296213812562 1.08164085734307e-08 0.878976115642354 0.644366214902273 0 0.439488057821177 1.2074175021704e-06
"14138" "cg09269866" 0.00829802316158752 0.00249831941720304 0.00110756478840405 205 0.00946782840963959 0.00278273591492273 0.000863135150865883 188 0.00895096141742576 0.00281363400672502 0.00180250396104087 183 576 0.00885987212463247 0.00155104617778539 1.11530761868375e-08 0.0993549683240959 0.951536260532722 0 0.049677484162048 1.24133737959501e-06
"16185" "cg10828401" 0.00572005331959142 0.00166566189072946 0.000755630336437913 205 0.00653744002714976 0.00171239321111956 0.000198766475753612 188 0.00502259173778347 0.00195690262403521 0.0113097245682711 183 576 0.00582043118827598 0.00101924266904254 1.12614915025903e-08 0.345179460538279 0.841482778947832 0 0.17258973026914 1.24901735607372e-06
"1149" "cg00659559" 0.00771491268316887 0.00236023237828639 0.00132032213414897 205 0.0081605555676758 0.00237482020781538 0.000769084420142765 188 0.00799378463316091 0.00251142116582085 0.00179271618258439 183 576 0.00795402686577707 0.00139296442728564 1.1288090898399e-08 0.0180773390368044 0.991002056459677 0 0.0090386695184022 1.24901735607372e-06
"1136" "cg00650809" -0.00751556405790015 0.00221601012946066 0.000874199426763368 205 -0.00621506768838708 0.00234097416712199 0.00881710516589117 188 -0.00910853778368991 0.0023678742715769 0.000180501505577376 183 576 -0.00759847980223585 0.00133100783153988 1.13764297047633e-08 0.757324754576155 0.68477676983222 0 0.378662377288077 1.25512202008062e-06
"16366" "cg10971507" -0.00257293164775496 0.000734461029538666 0.00059497927457904 205 -0.00262324679492196 0.000676369097654393 0.000158766263880221 188 -0.00178104753417223 0.000718808452537043 0.0143976630059232 183 576 -0.00233483805398399 0.000409097286072424 1.14787127145591e-08 0.880472445277887 0.643884303067744 0 0.440236222638943 1.26236970131006e-06
"476" "cg00265415" -0.002487593 0.0008862677 0.005619871 205 -0.00308451459927118 0.00080755012447375 0.000197399978877434 188 -0.00249282738620049 0.000770892696396115 0.00152115223714698 183 576 -0.00269344845855465 0.000471967908075913 1.15088406255475e-08 0.356188009130634 0.836863750777908 0 0.178094004565317 1.26236970131006e-06
"7415" "cg04671462" -0.0270837984458564 0.00841818196277554 0.00156387342378246 205 -0.0327866426378063 0.00857565706589092 0.000194780416859699 188 -0.0258540134153014 0.00918125355462142 0.00555840193862009 183 576 -0.028674738063219 0.0050269720342905 1.16906575365735e-08 0.360011290567652 0.835265496087167 0 0.180005645283826 1.27860653901449e-06
"26108" "cg18382353" 0.00709602255801537 0.00203641234641898 0.000634733723195282 205 0.0067725229162411 0.00222832986846423 0.00281272267485195 188 0.00759066364936738 0.00227117494185131 0.0010637274304697 183 576 0.00714433117758422 0.00125353465882583 1.20265978669305e-08 0.0670236993776419 0.967043451999526 0 0.033511849688821 1.31155768438151e-06
"674" "cg00386008" 0.00912503293364468 0.00296320851316936 0.00243805316752699 205 0.0114635204274128 0.00298122629436517 0.000179575248715738 188 0.0099577223529275 0.00341204860805071 0.00409457399278927 183 576 0.0101965712335544 0.00178943388606402 1.21071398735062e-08 0.316269537734171 0.853734717354442 0 0.158134768867086 1.31654708934834e-06
"9850" "cg06338421" -0.00447301136725222 0.00131730899653559 0.000862127820825411 205 -0.00513662472144611 0.0013690271348022 0.000252762325264441 188 -0.0039640486410668 0.00147733512002669 0.00816087630711955 183 576 -0.00455009774860601 0.000798594350121078 1.21482004004533e-08 0.344338960341432 0.841836486486115 0 0.172169480170716 1.31722693281935e-06
"27138" "cg19254163" -0.0082506221329423 0.00267908198116206 0.00243649436706989 205 -0.00954372615756527 0.00285360312362586 0.00104886233751724 188 -0.00970115634425852 0.00281788969910977 0.000757837471839635 183 576 -0.00913056109628952 0.00160526801771578 1.28631198029771e-08 0.169843678956011 0.918584078606764 0 0.0849218394780054 1.39076051309788e-06
"30080" "cg21644856" -0.00850389893890894 0.00283642698982462 0.00314678742999335 205 -0.0083236071488909 0.00298029511097918 0.00592750426401422 188 -0.0121693881674583 0.00298419009774859 7.55131160248589e-05 183 576 -0.00962456289598846 0.0016923098287543 1.29113085808391e-08 1.07386584529027 0.584538330092583 0 0.536932922645137 1.39199355930517e-06
"20320" "cg13985437" -0.007743079 0.002840239 0.00711464 205 -0.00970702685914854 0.00285666890098172 0.000875858387620678 188 -0.0103893222337197 0.00279419416292143 0.000288444445097246 183 576 -0.00929038862641473 0.00163389804482657 1.30028740009335e-08 0.472736811420368 0.789489767811761 0 0.236368405710184 1.39788283506626e-06
"22277" "cg15383276" -0.00792756617228261 0.0024392244701475 0.00140437961033365 205 -0.00985862592412569 0.00242118227605843 7.63173921387263e-05 188 -0.00681364601148568 0.00280782400337625 0.0164970740047933 183 576 -0.00833169500831323 0.00146568298576508 1.31185408983811e-08 0.717477462835953 0.69855683846611 0 0.358738731417976 1.40632244950861e-06
"2141" "cg01278041" 0.0185286549746524 0.00587159525743039 0.0019108516640844 205 0.0203290817613247 0.00606172082549468 0.00101692855929195 188 0.0204012302360035 0.00610641364551564 0.00106807838379138 183 576 0.019723483730274 0.00347023431015131 1.31875206642822e-08 0.0637091073416642 0.968647458051034 0 0.0318545536708321 1.40972360728183e-06
"14285" "cg09397246" 0.0094706934475277 0.00320891789861097 0.00363531284076445 205 0.0128069779412122 0.00315917942374787 8.17663652329152e-05 188 0.0097265894446965 0.00347855857813103 0.00589125297134595 183 576 0.0107403048005373 0.00188998250692948 1.32543201506363e-08 0.669416185727869 0.715546929124531 0 0.334708092863934 1.41287319194472e-06
"7593" "cg04798684" 0.00852211660469906 0.00247039148306785 0.000716128790421932 205 0.00746382410352435 0.00246656514853207 0.00293149558232893 188 0.00879091821846323 0.00261343956629337 0.000989726744378965 183 576 0.00823854652815246 0.00145150749374578 1.37997379437885e-08 0.156500696685534 0.924732892215563 0 0.0782503483427669 1.46688113277766e-06
"34118" "cg24921140" -0.00616581565689342 0.00181847923172617 0.000876704225619172 205 -0.00705996857232221 0.00172892273698143 7.29712876491968e-05 188 -0.00457536188998672 0.00207880085417761 0.0293605191096682 183 576 -0.00608645829336641 0.00107313221696697 1.41407183120776e-08 0.847350813955864 0.654636337813387 0 0.423675406977932 1.49891614108022e-06
"7604" "cg04804618" -0.00646085199949556 0.00193691088208814 0.00105598366808922 205 -0.00611289292878206 0.0020841524509334 0.00390106503283545 188 -0.00645768102543467 0.00182999334807572 0.000563585324822375 183 576 -0.00635894616793794 0.00112127786845261 1.41833876762624e-08 0.0196170392986353 0.990239426989638 0 0.00980851964931764 1.4992395431428e-06
"1930" "cg01141413" -0.00910889140840954 0.0027253799955462 0.00103413462552064 204 -0.00852641721759646 0.00260073742364139 0.00130776760073646 187 -0.0100668483821006 0.0031280897096602 0.00160202569614275 182 573 -0.00913952809532131 0.00161232832163196 1.44029609262828e-08 0.143584317850005 0.930724318452798 0 0.0717921589250026 1.51820848850249e-06
"9071" "cg05794931" -0.0263913377355544 0.00759753995801729 0.000659199326424795 205 -0.0254376828032357 0.00767810943269444 0.00116473362102014 188 -0.0239933712298524 0.00796244390591104 0.0030629493460908 183 576 -0.0253126433879029 0.00446947578681973 1.48361205982265e-08 0.0478754925138871 0.976346489089485 0 0.0239377462569435 1.55952354355024e-06
